2015-02-10 15:28:19,605 [Worker-10] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 0 sec
2015-02-10 15:28:19,804 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:28:19,804 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/main/resources
2015-02-10 15:28:19,805 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:28:19,805 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/test/resources
2015-02-10 15:37:00,977 [Worker-10] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: Analyzer:Analyzer:0.0.1-SNAPSHOT @ /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/pom.xml.
2015-02-10 15:37:01,719 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/nz/ac/waikato/cms/weka/weka-stable/3.6.7/weka-stable-3.6.7.pom
2015-02-10 15:37:02,033 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/nz/ac/waikato/cms/weka/weka-stable/3.6.7/weka-stable-3.6.7.pom
2015-02-10 15:37:02,202 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/net/sf/squirrel-sql/thirdparty-non-maven/java-cup/0.11a/java-cup-0.11a.pom
2015-02-10 15:37:02,414 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/net/sf/squirrel-sql/thirdparty-non-maven/java-cup/0.11a/java-cup-0.11a.pom
2015-02-10 15:37:06,494 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/nz/ac/waikato/cms/weka/weka-stable/3.6.7/weka-stable-3.6.7.jar
2015-02-10 15:37:58,193 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/nz/ac/waikato/cms/weka/weka-stable/3.6.7/weka-stable-3.6.7.jar
2015-02-10 15:37:58,313 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/net/sf/squirrel-sql/thirdparty-non-maven/java-cup/0.11a/java-cup-0.11a.jar
2015-02-10 15:37:59,243 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/net/sf/squirrel-sql/thirdparty-non-maven/java-cup/0.11a/java-cup-0.11a.jar
2015-02-10 15:37:59,357 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:37:59,358 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/main/resources
2015-02-10 15:37:59,359 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:37:59,359 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/test/resources
2015-02-10 15:38:01,099 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:38:01,099 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/main/resources
2015-02-10 15:38:01,101 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:38:01,102 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/test/resources
2015-02-10 15:39:04,621 [Worker-14] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: Analyzer:Analyzer:0.0.1-SNAPSHOT @ /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/pom.xml.
2015-02-10 15:39:04,962 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/lucene/lucene-analyzers-common/4.10.2/lucene-analyzers-common-4.10.2.pom
2015-02-10 15:39:05,201 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/apache/lucene/lucene-analyzers-common/4.10.2/lucene-analyzers-common-4.10.2.pom
2015-02-10 15:39:05,333 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/lucene/lucene-parent/4.10.2/lucene-parent-4.10.2.pom
2015-02-10 15:39:05,554 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/apache/lucene/lucene-parent/4.10.2/lucene-parent-4.10.2.pom
2015-02-10 15:39:05,666 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/lucene/lucene-solr-grandparent/4.10.2/lucene-solr-grandparent-4.10.2.pom
2015-02-10 15:39:06,940 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/apache/lucene/lucene-solr-grandparent/4.10.2/lucene-solr-grandparent-4.10.2.pom
2015-02-10 15:39:07,110 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/lucene/lucene-core/4.10.2/lucene-core-4.10.2.pom
2015-02-10 15:39:07,354 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/apache/lucene/lucene-core/4.10.2/lucene-core-4.10.2.pom
2015-02-10 15:39:07,577 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/lucene/lucene-analyzers-common/4.10.2/lucene-analyzers-common-4.10.2.jar
2015-02-10 15:39:23,868 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/apache/lucene/lucene-analyzers-common/4.10.2/lucene-analyzers-common-4.10.2.jar
2015-02-10 15:39:24,019 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/lucene/lucene-core/4.10.2/lucene-core-4.10.2.jar
2015-02-10 15:39:42,494 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/apache/lucene/lucene-core/4.10.2/lucene-core-4.10.2.jar
2015-02-10 15:39:42,584 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:39:42,585 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/main/resources
2015-02-10 15:39:42,586 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:39:42,586 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/test/resources
2015-02-10 15:39:43,811 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:39:43,812 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/main/resources
2015-02-10 15:39:43,813 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:39:43,813 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/test/resources
2015-02-10 15:40:52,165 [Worker-15] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: Analyzer:Analyzer:0.0.1-SNAPSHOT @ /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/pom.xml.
2015-02-10 15:40:52,215 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:40:52,215 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/main/resources
2015-02-10 15:40:52,216 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:40:52,216 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/test/resources
2015-02-10 15:40:53,568 [Worker-13] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: Analyzer:Analyzer:0.0.1-SNAPSHOT @ /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/pom.xml.
2015-02-10 15:40:53,694 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:40:53,694 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/main/resources
2015-02-10 15:40:53,696 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:40:53,696 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/test/resources
2015-02-10 15:41:03,299 [Worker-15] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2015-02-10 15:41:03,321 [Worker-15] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: Analyzer:Analyzer:0.0.1-SNAPSHOT @ /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/pom.xml.
2015-02-10 15:41:03,378 [Worker-15] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Analyzer/src/main/java
2015-02-10 15:41:03,378 [Worker-15] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Analyzer/src/test/java
2015-02-10 15:41:03,489 [Worker-15] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 0 sec
2015-02-10 15:41:03,681 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:41:03,682 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/main/resources
2015-02-10 15:41:03,683 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:41:03,683 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/test/resources
2015-02-10 15:42:22,530 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:42:22,530 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/main/resources
2015-02-10 15:42:22,532 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:42:22,532 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/test/resources
2015-02-10 15:42:33,340 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:42:33,340 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/main/resources
2015-02-10 15:42:33,341 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:42:33,341 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/test/resources
2015-02-10 15:46:00,223 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:46:00,223 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/main/resources
2015-02-10 15:46:00,230 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:46:00,230 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/test/resources
2015-02-10 15:46:06,509 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:46:06,509 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/main/resources
2015-02-10 15:46:06,511 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:46:06,511 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/test/resources
2015-02-10 15:46:53,952 [Worker-15] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: Analyzer:Analyzer:0.0.1-SNAPSHOT @ /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/pom.xml.
2015-02-10 15:46:54,000 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:46:54,000 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/main/resources
2015-02-10 15:46:54,005 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:46:54,006 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/test/resources
2015-02-10 15:46:56,255 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:46:56,255 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/main/resources
2015-02-10 15:46:56,256 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:46:56,257 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/test/resources
2015-02-10 15:47:00,272 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:47:00,272 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/main/resources
2015-02-10 15:47:00,273 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:47:00,274 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/test/resources
2015-02-10 15:47:14,086 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:47:14,086 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/main/resources
2015-02-10 15:47:14,087 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:47:14,088 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/test/resources
2015-02-10 15:47:38,154 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:47:38,154 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/main/resources
2015-02-10 15:47:38,156 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:47:38,157 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/test/resources
2015-02-10 15:48:05,636 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:48:05,637 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/main/resources
2015-02-10 15:48:05,638 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:48:05,638 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/test/resources
2015-02-10 15:48:21,485 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:48:21,485 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/main/resources
2015-02-10 15:48:21,486 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:48:21,486 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/test/resources
2015-02-10 15:48:23,448 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:48:23,448 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/main/resources
2015-02-10 15:48:23,449 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:48:23,449 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/test/resources
2015-02-10 15:48:35,884 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:48:35,884 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/main/resources
2015-02-10 15:48:35,885 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:48:35,885 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/test/resources
2015-02-10 15:52:19,984 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:52:19,984 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/main/resources
2015-02-10 15:52:19,993 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:52:19,993 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/test/resources
2015-02-10 15:52:25,529 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:52:25,529 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/main/resources
2015-02-10 15:52:25,530 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-02-10 15:52:25,530 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/slayer/Dropbox/Outros/PIBICT PLN/Codigos/Analyzer/src/test/resources
2015-02-10 15:52:38,147 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
